complaint_id,timestamp,text_length,gemini_analysis,risk_score
17027700,2025-12-03T21:00:35.012182,1227,"{""scam_probability"": 10, ""is_job_related"": false, ""category"": ""not_scam_irrelevant"", ""scam_type"": {""primary_category"": ""N/A"", ""subcategory"": ""N/A""}, ""red_flags"": {""communication"": [], ""financial"": [], ""job_posting"": [], ""hiring_process"": [], ""work_activity"": []}, ""financial_risk"": {""level"": ""N/A"", ""potential_loss"": ""N/A"", ""explanation"": ""N/A""}, ""confidence"": 95}",10
17275369,2025-12-03T21:00:35.294340,986,"{""scam_probability"": 30, ""is_job_related"": false, ""category"": ""scam_other"", ""scam_type"": {""primary_category"": ""business"", ""subcategory"": ""service_scam""}, ""red_flags"": {""communication"": [""No explanation, notice, or timeline for resolution provided."", ""Refusing all communication (no email response, blocked from support groups/pages)."", ""Support system provides no human response or escalation."", ""Withholding corporate assets with zero communication.""], ""financial"": [""Account frozen, completely blocked from withdrawing crypto or USD."", ""Company locked out of accessing its own funds."", ""Causing serious and immediate financial harm to the business."", ""Withholding approximately {[AMOUNT]} belonging to the business.""], ""job_posting"": [], ""hiring_process"": [], ""work_activity"": []}, ""financial_risk"": {""level"": ""Critical"", ""potential_loss"": ""{[AMOUNT]}"", ""explanation"": ""The complaint describes a critical situation where a significant amount of business funds ({[AMOUNT]}) are being withheld by Kraken, with the account frozen and no communication or resolution provided. This poses a severe financial risk to the business.""}, ""confidence"": 95}",30
17041587,2025-12-03T21:01:28.271342,410,"{""scam_probability"": 95, ""is_job_related"": false, ""category"": ""scam_other"", ""scam_type"": {""primary_category"": ""service scam"", ""subcategory"": ""N/A""}, ""red_flags"": {""communication"": [""not communicating with me very well""], ""financial"": [""sent a picture of a receipt saying {[AMOUNT]} paid instead of the {[AMOUNT]} I sent him which means he added on money for some odd reason"", ""reached out to my bank to recover funds and thy denied my claim and still til this day havent received my money back""], ""job_posting"": [], ""hiring_process"": [], ""work_activity"": []}, ""financial_risk"": {""level"": ""High"", ""potential_loss"": ""{[AMOUNT]}"", ""explanation"": ""The consumer paid for a part that was never received, and the vendor is not communicating effectively. There is also evidence of financial manipulation with the receipt. Bank intervention failed to recover funds.""}, ""confidence"": 98}",95
16975074,2025-12-03T21:01:28.465287,614,"{""scam_probability"": 95, ""is_job_related"": false, ""category"": ""scam_other"", ""scam_type"": {""primary_category"": ""Financial Mark Scams"", ""subcategory"": ""N/A""}, ""red_flags"": {""communication"": [], ""financial"": [""Fraudulent charges on bank accounts"", ""Unauthorized withdrawals""], ""job_posting"": [], ""hiring_process"": [], ""work_activity"": []}, ""financial_risk"": {""level"": ""High"", ""potential_loss"": ""Significant (XXXX$ + XXXX)"", ""explanation"": ""The consumer was fraudulently charged multiple times across two different accounts, resulting in significant financial loss and damage to their credit score.""}, ""confidence"": 90}",95
17082264,2025-12-03T21:01:29.796699,543,"{""scam_probability"": 95, ""is_job_related"": false, ""category"": ""scam_other"", ""scam_type"": {""primary_category"": ""Financial Mark Scams"", ""subcategory"": ""Wire Fraud""}, ""red_flags"": {""communication"": [""Spoofing of official government number (Sheriff's Department)""], ""financial"": [""Payment sent via Zelle under duress/threat"", ""Bank's inconsistent handling of transactions (allowing one after denying others)"", ""Explicit mention of fraud to the bank prior to the final transaction""], ""job_posting"": [], ""hiring_process"": [], ""work_activity"": []}, ""financial_risk"": {""level"": ""High"", ""potential_loss"": ""{[AMOUNT]}"", ""explanation"": ""The complaint explicitly states a payment was made via Zelle under threat, and the amount lost is specified. The bank's refusal to recover the funds indicates a significant financial loss.""}, ""confidence"": 98}",95
17027562,2025-12-03T21:01:30.205632,816,"{""scam_probability"": 100, ""is_job_related"": false, ""category"": ""scam_other"", ""scam_type"": {""primary_category"": ""financial"", ""subcategory"": ""wire fraud""}, ""red_flags"": {""communication"": [""Unsolicited text message claiming to be from bank"", ""Request to verify transaction via text and subsequent phone call"", ""Representative claiming to be from the bank"", ""Instructions to go into online banking to reverse a transfer""], ""financial"": [""Instructions to transfer money to 'reverse' a fraudulent transaction"", ""Victim was instructed to send money to an unknown party under the guise of a bank representative""], ""job_posting"": [], ""hiring_process"": [], ""work_activity"": []}, ""financial_risk"": {""level"": ""Critical"", ""potential_loss"": ""N/A"", ""explanation"": ""The scammer impersonated a bank to trick the victim into transferring funds, resulting in a significant financial loss.""}, ""confidence"": 95}",100
17307317,2025-12-03T21:01:31.741992,1356,"{""scam_probability"": 100, ""is_job_related"": false, ""category"": ""scam_other"", ""scam_type"": {""primary_category"": ""Financial Mark Scams"", ""subcategory"": ""N/A""}, ""red_flags"": {""communication"": [""Received an unsolicited email claiming fraudulent activity."", ""Contacted a number provided by the sender instead of independently verifying."", ""Transferred between multiple 'employees' with seemingly official IDs."", ""Urgency to install remote access software (XXXX) to process a refund."", ""Received requests for two-factor authentication codes via a suspicious link, granting computer access."", ""Attempted to call back repeatedly after the user hung up.""], ""financial"": [""Claim of a mistaken transfer into the user's account requiring immediate refund."", ""Initiation of a wire transfer out of the user's checking account."", ""Inability to return funds due to unavailability in the recipient account.""], ""job_posting"": [], ""hiring_process"": [], ""work_activity"": []}, ""financial_risk"": {""level"": ""Critical"", ""potential_loss"": ""{[AMOUNT]}"", ""explanation"": ""The user's account was compromised through a phishing scam disguised as fraud notification, leading to unauthorized wire transfer of funds and remote access to their computer.""}, ""confidence"": 100}",100
17169208,2025-12-03T21:01:32.563140,174,"{""scam_probability"": 0, ""red_flags"": [], ""financial_risk"": ""Unknown"", ""scam_type"": ""Unknown"", ""victim_profile"": ""Unknown"", ""recommendations"": [], ""confidence"": 0}",0
17260065,2025-12-03T21:01:33.389077,3015,"{""scam_probability"": 0, ""is_job_related"": false, ""category"": ""not_scam_irrelevant"", ""scam_type"": {""primary_category"": ""N/A"", ""subcategory"": ""N/A""}, ""red_flags"": {""communication"": [], ""financial"": [], ""job_posting"": [], ""hiring_process"": [], ""work_activity"": []}, ""financial_risk"": {""level"": ""N/A"", ""potential_loss"": ""N/A"", ""explanation"": ""N/A""}, ""confidence"": 100}",0
16992893,2025-12-03T21:01:34.606271,1435,"{""scam_probability"": 95, ""is_job_related"": true, ""category"": ""scam_job"", ""scam_type"": {""primary_category"": ""Financial Mark Scams"", ""subcategory"": ""Fake Investment/Trading Scams""}, ""red_flags"": {""communication"": [""Communication primarily through manager and group chats for transactions."", ""New fees and tasks were continuously added after each payment.""], ""financial"": [""Instructed to purchase cryptocurrency and send to company wallets for investment tasks."", ""Funds were taken after an 'incorrect trade'."", ""Demanded additional payments for 'recovery tasks' to unlock account and release funds."", ""Required payment for 'credit score points'."", ""Required payment to unlock a 'frozen account'."", ""Required payment to obtain a 'XXXX' (likely a fictitious document) to release funds."", ""Inability to withdraw supposed account balance."", ""Involves multiple victims experiencing similar losses.""], ""job_posting"": [""Initial job description involved watching and subscribing to videos for payment."", ""Disguised as a remote work opportunity.""], ""hiring_process"": [], ""work_activity"": [""Initial tasks involved watching and subscribing to videos."", ""Subsequent tasks involved making cryptocurrency trades for supposed profit generation.""]}, ""financial_risk"": {""level"": ""Critical"", ""potential_loss"": ""N/A"", ""explanation"": ""The victim was repeatedly asked to pay increasing amounts for various 'fees', 'recovery tasks', and 'unlocks', with the promise of profit generation or fund release, indicating a continuous drain of funds with no actual return. The total loss is likely substantial and ongoing.""}, ""confidence"": 98}",95
17193793,2025-12-03T21:01:35.120063,1570,"{""scam_probability"": 95, ""is_job_related"": false, ""category"": ""scam_other"", ""scam_type"": {""primary_category"": ""Financial Mark Scams"", ""subcategory"": ""Wire Fraud""}, ""red_flags"": {""communication"": [""Caller ID spoofing (number identifying as USAA)""], ""financial"": [""Unauthorized charges"", ""Request to initiate a refund process that results in a negative balance"", ""Financial institution claiming no error in a fraudulent transaction""], ""job_posting"": [], ""hiring_process"": [], ""work_activity"": []}, ""financial_risk"": {""level"": ""High"", ""potential_loss"": ""N/A"", ""explanation"": ""The consumer was tricked into authorizing a transaction that depleted their account balance, indicating a direct financial loss through fraudulent means. While the exact amount isn't specified, the complaint states the account went negative after the 'refund' process.""}, ""confidence"": 98}",95
17196888,2025-12-03T21:01:35.837201,207,"{""scam_probability"": 95, ""is_job_related"": false, ""category"": ""scam_other"", ""scam_type"": {""primary_category"": ""romance scam"", ""subcategory"": ""N/A""}, ""red_flags"": {""communication"": [""scam full of bots"", ""not real people""], ""financial"": [""stealing money from all the customers""], ""job_posting"": [], ""hiring_process"": [], ""work_activity"": []}, ""financial_risk"": {""level"": ""High"", ""potential_loss"": ""N/A"", ""explanation"": ""The complaint explicitly states money was stolen and describes a romance scam involving bots, indicating a direct financial loss and potential for further loss.""}, ""confidence"": 98}",95
17046297,2025-12-03T21:01:36.590260,703,"{""scam_probability"": 85, ""scam_type"": {""primary_category"": ""Financial Mark Scams"", ""subcategory"": ""Wire Fraud""}, ""red_flags"": {""communication"": [""hung up on"", ""transfered to multiple departments"", ""received nothing""], ""financial"": [""direct pay thru my business account"", ""money money has been stolen""], ""job_posting"": [], ""hiring_process"": [], ""work_activity"": []}, ""financial_risk"": {""level"": ""High"", ""potential_loss"": ""Unknown"", ""explanation"": """"}, ""victim_profile"": {""vulnerability_factors"": [], ""risk_level"": ""Unknown""}, ""evidence_strength"": ""Unknown"", ""recommendations"": {""immediate_actions"": [], ""verification_steps"": [], ""reporting"": []}, ""confidence"": 95}",85
17089556,2025-12-03T21:01:37.065615,221,"{""scam_probability"": 85, ""is_job_related"": false, ""category"": ""scam_other"", ""scam_type"": {""primary_category"": ""Service Scams"", ""subcategory"": ""Non-delivery of goods""}, ""red_flags"": {""communication"": [""Seller unable to provide shipping number""], ""financial"": [""Payment made, but product not received""], ""job_posting"": [], ""hiring_process"": [], ""work_activity"": []}, ""financial_risk"": {""level"": ""Medium"", ""potential_loss"": ""Cost of the purchased item"", ""explanation"": ""The consumer paid for a product but did not receive it, and the seller is unresponsive to requests for tracking information or a refund.""}, ""confidence"": 90}",85
17280602,2025-12-03T21:02:28.014890,1028,"{""scam_probability"": 100, ""is_job_related"": false, ""category"": ""scam_other"", ""scam_type"": {""primary_category"": ""wire_fraud"", ""subcategory"": ""N/A""}, ""red_flags"": {""communication"": [], ""financial"": [""Received funds via a Citibank account"", ""Funds sent via wire transfer""], ""job_posting"": [], ""hiring_process"": [], ""work_activity"": []}, ""financial_risk"": {""level"": ""Critical"", ""potential_loss"": ""{[AMOUNT]}"", ""explanation"": ""The user was the victim of wire fraud and lost the specified amount.""}, ""confidence"": 100}",100
16972121,2025-12-03T21:02:28.180473,1603,"{""scam_probability"": 100, ""is_job_related"": false, ""category"": ""scam_other"", ""scam_type"": {""primary_category"": ""Financial Mark Scams"", ""subcategory"": ""Wire Fraud""}, ""red_flags"": {""communication"": [""Victim was under pressure and believing they were under investigation"", ""Victim was coerced into wiring money""], ""financial"": [""Victim wired money to criminals"", ""Bank froze and seized remaining balance"", ""Victim has been unable to access own money for months"", ""Bank refused to release funds""], ""job_posting"": [], ""hiring_process"": [], ""work_activity"": []}, ""financial_risk"": {""level"": ""Critical"", ""potential_loss"": ""{[AMOUNT]}"", ""explanation"": ""The victim was coerced into wiring a significant amount of money due to an international fraud scheme and the bank subsequently seized the remaining balance, leaving the victim unable to access their funds.""}, ""confidence"": 95}",100
17163492,2025-12-03T21:02:29.889946,2442,"{""scam_probability"": 85, ""is_job_related"": false, ""category"": ""scam_other"", ""scam_type"": {""primary_category"": ""Financial Mark Scams"", ""subcategory"": ""Wire Fraud""}, ""red_flags"": {""communication"": [""Wells Fargo has not responded or provided any documentation or restitution."", ""The absence of communication or cooperation from Wells Fargo has prolonged the loss.""], ""financial"": [""I initiated a wire transfer of {[AMOUNT]}"", ""The transaction later turned out to involve a fraudulent recipient account."", ""the recipient withdrew or transferred all funds and closed the Wells Fargo account."", ""ongoing financial hardship, including difficulty maintaining mortgage obligations and other credit payments.""], ""job_posting"": [], ""hiring_process"": [], ""work_activity"": []}, ""financial_risk"": {""level"": ""Critical"", ""potential_loss"": ""{[AMOUNT]}"", ""explanation"": ""The consumer lost a significant amount of money due to a fraudulent wire transfer and is experiencing severe financial hardship.""}, ""confidence"": 95}",85
