complaint_id,timestamp,text_length,gemini_analysis,risk_score
17035302,2025-12-03T20:32:40.170632,1876,"{""scam_probability"": 5, ""scam_type"": {""primary_category"": ""None"", ""subcategory"": ""None""}, ""red_flags"": {""communication"": [""Ignoring follow-up communications"", ""No substantive response beyond acknowledgment of receipt"", ""Complete lack of response to multiple written inquiries""], ""financial"": [""Fraudulent wire transfer occurred"", ""Loss of significant funds""], ""job_posting"": [], ""hiring_process"": [], ""work_activity"": []}, ""financial_risk"": {""level"": ""Critical"", ""potential_loss"": ""{[AMOUNT]}"", ""explanation"": ""The victim has lost a significant amount of money due to a fraudulent transaction, and their ability to recover these funds is being hindered by the bank's alleged inaction.""}, ""victim_profile"": {""vulnerability_factors"": [""Employment desperation (implied by the need for a tractor purchase for potential work/business)"", ""Financial hardship (stated as a consequence of the loss)""], ""risk_level"": ""High""}, ""evidence_strength"": ""Strong"", ""recommendations"": {""immediate_actions"": [""Gather all documentation related to the wire transfer, the tractor purchase, communication with Zions Bank and the seller, and any communication from the recipient bank.""], ""verification_steps"": [""Contact the recipient bank (XXXX XXXX XXXX) directly to understand their reimbursement process and confirm the details provided by the seller."", ""Review Zions Bank's official policies and procedures for wire transfers and fraud reporting."", ""Seek legal counsel to understand rights and options regarding the bank's alleged failure to act transparently and assist in the reimbursement process.""], ""reporting"": [""Continue to pursue action with the CFPB (Consumer Financial Protection Bureau)."", ""Consider filing a complaint with the Utah Department of Financial Institutions."", ""If legal counsel advises, consider initiating legal action against Zions Bank.""]}, ""confidence"": 95}",5
17027700,2025-12-03T20:32:42.160948,1227,"{""scam_probability"": 0, ""scam_type"": {""primary_category"": ""None"", ""subcategory"": ""None""}, ""red_flags"": {""communication"": [], ""financial"": [], ""job_posting"": [], ""hiring_process"": [], ""work_activity"": []}, ""financial_risk"": {""level"": ""Low"", ""potential_loss"": ""N/A"", ""explanation"": ""The complaint is about seeking refunds for existing charges, not about being defrauded in a job-seeking context.""}, ""victim_profile"": {""vulnerability_factors"": [], ""risk_level"": ""Low""}, ""evidence_strength"": ""N/A"", ""recommendations"": {""immediate_actions"": [""Contact Google Pay customer support directly through their official channels to reiterate refund requests."", ""Gather all documentation related to the disputed charges and previous refund attempts."", ""Review Google Pay's terms of service and refund policies.""], ""verification_steps"": [""Verify the legitimacy of the apps mentioned (XXXX XXXX, XXXX XXXX, XXXX XXXX) and their refund processes."", ""Check the CFPB website for guidance on disputing financial transactions and reporting company misconduct.""], ""reporting"": [""File a formal complaint with the Consumer Financial Protection Bureau (CFPB) for persistent issues with refund policies."", ""Consider reporting the alleged support of fraud to relevant consumer protection agencies in your jurisdiction.""]}, ""confidence"": 100}",0
17041587,2025-12-03T20:33:30.391048,410,"{""scam_probability"": 95, ""scam_type"": {""primary_category"": ""Financial Mark Scams"", ""subcategory"": ""Payment Fraud/Theft""}, ""red_flags"": {""communication"": [""Not communicating very well"", ""Sent a picture of a receipt showing a different amount paid than what was sent, implying a modification or misrepresentation of the transaction.""], ""financial"": [""Failure to deliver goods or services after payment."", ""Victim's bank denied their claim to recover funds, suggesting the transaction was processed in a way that makes recovery difficult or that the scammer operated through less traceable means.""], ""job_posting"": [], ""hiring_process"": [], ""work_activity"": [""The core activity involved a financial transaction for a product that was never received.""]}, ""financial_risk"": {""level"": ""High"", ""potential_loss"": ""{[AMOUNT]} (the amount sent and not recovered)"", ""explanation"": ""The victim has lost the full amount sent for the catalytic converter and has been unable to recover it through their bank.""}, ""victim_profile"": {""vulnerability_factors"": [""Seeking goods/services online (implied by the transaction)"", ""Potentially limited experience with vetting online sellers or payment protection.""], ""risk_level"": ""Medium""}, ""evidence_strength"": ""Strong"", ""recommendations"": {""immediate_actions"": [""Cease all further communication with the individual."", ""Gather all transaction details, including payment confirmations, communication logs, and the fraudulent receipt.""], ""verification_steps"": [""Review the initial listing or advertisement where the mechanic was found to identify any suspicious details."", ""Check if the bank offers any alternative dispute resolution or fraud reporting channels beyond the initial claim denial.""], ""reporting"": [""Report the incident to relevant consumer protection agencies (e.g., Federal Trade Commission - FTC in the US, Action Fraud in the UK)."", ""Report the scam to the platform where the transaction or contact originated, if applicable.""]}, ""confidence"": 98}",95
17082264,2025-12-03T20:33:30.603254,543,"{""scam_probability"": 95, ""scam_type"": {""primary_category"": ""Financial Mark Scams"", ""subcategory"": ""Impersonation Scam (Law Enforcement)""}, ""red_flags"": {""communication"": [""Communication from a spoofed number (XXXX sheriffs department number)"", ""Threatened with arrest""], ""financial"": [""Payment sent via Zelle"", ""Wells Fargo refusing to work with victim to recover funds"", ""Wells Fargo allowed a transaction to go through after denying previous attempts and receiving a fraud notice""], ""job_posting"": [], ""hiring_process"": [], ""work_activity"": []}, ""financial_risk"": {""level"": ""Critical"", ""potential_loss"": ""{[AMOUNT]}"", ""explanation"": ""The victim has already lost a significant amount of money and is facing difficulties recovering it.""}, ""victim_profile"": {""vulnerability_factors"": [""Employment desperation (implied by seeking services)"", ""Lack of experience with scams of this nature (likely not expecting a call from law enforcement demanding payment)""], ""risk_level"": ""High""}, ""evidence_strength"": ""Strong"", ""recommendations"": {""immediate_actions"": [""Cease all communication with the scammers."", ""Do not send any further payments."", ""Report the incident to the relevant law enforcement agencies (local police, FBI Internet Crime Complaint Center - IC3).""], ""verification_steps"": [""Contact Wells Fargo directly through official channels to understand why the transaction was allowed and what further recourse is available."", ""If possible, gather any saved communication logs or details about the scammers.""], ""reporting"": [""File a complaint with the Federal Trade Commission (FTC)."", ""Report the Zelle transaction to Zelle directly, though recovery is unlikely once funds are transferred."", ""If the scam involved impersonation of a specific agency (like the Sheriff's Department), report it to that agency's internal affairs or fraud unit.""]}, ""confidence"": 98}",95
16975074,2025-12-03T20:33:33.064740,614,"{""scam_probability"": 0, ""scam_type"": {""primary_category"": ""N/A"", ""subcategory"": ""N/A""}, ""red_flags"": {""communication"": [], ""financial"": [], ""job_posting"": [], ""hiring_process"": [], ""work_activity"": []}, ""financial_risk"": {""level"": ""N/A"", ""potential_loss"": ""N/A"", ""explanation"": ""The provided text is a report of financial fraud, not a job scam complaint, so financial risk related to a job scam cannot be assessed.""}, ""victim_profile"": {""vulnerability_factors"": [], ""risk_level"": ""N/A""}, ""evidence_strength"": ""Weak"", ""recommendations"": {""immediate_actions"": [""Contact financial institutions to dispute fraudulent charges and secure accounts."", ""File a police report regarding the financial fraud."", ""Monitor credit reports for further suspicious activity.""], ""verification_steps"": [], ""reporting"": [""Report the financial fraud to relevant consumer protection agencies (e.g., FTC, state Attorney General).""]}, ""confidence"": 100}",0
17027562,2025-12-03T20:33:33.770343,816,"{""scam_probability"": 95, ""scam_type"": {""primary_category"": ""Financial Mark Scams"", ""subcategory"": ""Impersonation Scam (Bank/Financial Institution)""}, ""red_flags"": {""communication"": [""Unsolicited contact via text message"", ""Communication appearing to be from a trusted entity (bank) but originating from an unknown source"", ""Pressure to act quickly by claiming an unauthorized transaction""], ""financial"": [""Request to access online banking to 'reverse' a transaction"", ""Instructed to transfer money between accounts under the guise of reversing a fraudulent transaction"", ""No mention of upfront payment requests, but the core activity is financial manipulation""], ""job_posting"": [], ""hiring_process"": [], ""work_activity"": [""Instructed to move money between accounts (money mule activity)""]}, ""financial_risk"": {""level"": ""Critical"", ""potential_loss"": ""The full amount transferred by the victim."", ""explanation"": ""The scammer convinced the victim to transfer funds, leading to a direct financial loss. The victim's own bank confirmed they could not recoup the funds, indicating a complete loss.""}, ""victim_profile"": {""vulnerability_factors"": [""Employment desperation (implied by the potential for a job scam context, though the complaint focuses on bank impersonation)"", ""Seeking remote/work-from-home opportunities (often a target for these scams)"", ""Trust in familiar entities (bank)"", ""Lack of experience with such sophisticated scam tactics""], ""risk_level"": ""High""}, ""evidence_strength"": ""Strong"", ""recommendations"": {""immediate_actions"": [""Contacting the actual bank immediately was the correct first step, though it was too late for fund recovery."", ""Cease all communication with the scammer."", ""Secure all financial accounts, including changing passwords for online banking and any other sensitive accounts.""], ""verification_steps"": [""Always verify communications claiming to be from your bank by calling the official customer service number listed on the back of your bank card or on their official website."", ""Never click on links or respond to texts/emails that request personal or financial information."", ""Be highly suspicious of any unsolicited communication claiming urgent financial issues."", ""Understand that banks will rarely ask you to transfer money between your own accounts to 'reverse' a fraudulent transaction; they typically have internal procedures.""], ""reporting"": [""Report the incident to the Federal Trade Commission (FTC) at ReportFraud.ftc.gov."", ""Report the incident to the FBI's Internet Crime Complaint Center (IC3) at ic3.gov."", ""File a police report with your local law enforcement agency.""]}, ""confidence"": 98}",95
17307317,2025-12-03T20:33:34.794933,1356,"{""scam_probability"": 95, ""scam_type"": {""primary_category"": ""Financial Mark Scams"", ""subcategory"": ""Fake Refund/Verification Scam""}, ""red_flags"": {""communication"": [""Unsolicited contact via email (implied by the initial email stating fraudulent activity)"", ""Communication from a seemingly official source (XXXX, suggesting a known entity that might be impersonated)"", ""Pressure tactics (implied by the need to 'immediately' refund a mistaken transfer)""], ""financial"": [""Request to install software to 'process a refund' (a common tactic to gain remote access)"", ""Request to receive two-factor authorization codes (used to gain access to accounts)"", ""Instructed to send money to a mistaken transfer (classic money mule scam where the victim sends their own money)"", ""Wire transfer out of checking account initiated without full understanding""], ""job_posting"": [], ""hiring_process"": [""No formal hiring process described, but the interaction is presented as a necessary step for account resolution.""], ""work_activity"": [""Instructed to move money between accounts (the 'refund' was actually money being moved out of the victim's account)"", ""Potentially acting as a money mule by receiving and attempting to forward funds.""]}, ""financial_risk"": {""level"": ""Critical"", ""potential_loss"": ""{[AMOUNT]}"", ""explanation"": ""The victim lost a significant amount of money via wire transfer due to the scam. The refund attempt failed, indicating the money is likely gone.""}, ""victim_profile"": {""vulnerability_factors"": [""Belief in the legitimacy of the entity (XXXX) and the problem described (fraudulent activity)"", ""Desire to resolve a perceived financial issue quickly"", ""Lack of awareness of common scam tactics involving remote access and fake refunds""], ""risk_level"": ""High""}, ""evidence_strength"": ""Strong"", ""recommendations"": {""immediate_actions"": [""Continue to monitor bank and PayPal accounts for any further unauthorized activity."", ""Change passwords for all online accounts, especially those associated with the compromised bank and PayPal."", ""Enable two-factor authentication on all sensitive accounts.""], ""verification_steps"": [""Verify any future communications from XXXX or other financial institutions by contacting them directly through official channels (phone number on statement, official website) and NOT through numbers or links provided in suspicious emails/calls."", ""Educate yourself on common online and financial scams, particularly those involving remote access software, fake refunds, and urgent financial transfers.""], ""reporting"": [""File a police report detailing the incident."", ""Report the scam to the Federal Trade Commission (FTC) at ReportFraud.ftc.gov."", ""Report the incident to PayPal's fraud department.""]}, ""confidence"": 98}",95
17169208,2025-12-03T20:33:35.716381,174,"{""scam_probability"": 0, ""scam_type"": {""primary_category"": ""Insufficient Information"", ""subcategory"": ""N/A""}, ""red_flags"": {""communication"": [], ""financial"": [], ""job_posting"": [], ""hiring_process"": [], ""work_activity"": []}, ""financial_risk"": {""level"": ""N/A"", ""potential_loss"": ""N/A"", ""explanation"": ""Complaint does not describe a job offer or recruitment process.""}, ""victim_profile"": {""vulnerability_factors"": [], ""risk_level"": ""N/A""}, ""evidence_strength"": ""Weak"", ""recommendations"": {""immediate_actions"": [""Provide full details of the job offer, communication, and any interactions.""], ""verification_steps"": [], ""reporting"": []}, ""confidence"": 0}",0
16992893,2025-12-03T20:33:37.218308,1435,"{""scam_probability"": 98, ""scam_type"": {""primary_category"": ""Financial Mark Scams"", ""subcategory"": ""Cryptocurrency Investment Scam""}, ""red_flags"": {""communication"": [""Communication through a 'manager' and a 'group' (potentially a tactic to create a sense of legitimacy and peer pressure)"", ""Continuous addition of new fees or tasks whenever the victim complied, indicating a manipulative communication style designed to extract more money.""], ""financial"": [""Requests to purchase cryptocurrency and send it to company wallets for 'investment tasks'."", ""Victim was told they needed to pay additional amounts to complete 'recovery tasks' to unlock their account."", ""Demands for payment for 'credit score points' on their system."", ""Demands for payment to 'unlock a frozen account'."", ""Demands for payment to obtain a 'XXXX' (likely a fake document or key) to release funds."", ""The core mechanic of the scam involves extracting funds through various fees and 'unlocking' mechanisms, not genuine investment.""], ""job_posting"": [""Initial job involved 'watching and subscribing to XXXX videos for payment', which is a common low-effort, seemingly easy money task used to lure victims."", ""The promise of 'investment tasks that supposedly generated profit' is a classic lure in investment scams.""], ""hiring_process"": [""The job offer was likely implicitly accepted by performing the initial 'video watching' tasks without a formal hiring process described.""], ""work_activity"": [""The core 'work' evolved from watching videos to participating in what was presented as an investment scheme."", ""The instruction to 'purchase cryptocurrency and send it to company wallets to complete investment tasks' is a strong indicator of money mule or fund diversion activity.""]}, ""financial_risk"": {""level"": ""Critical"", ""potential_loss"": ""Significant, as indicated by the victim being unable to withdraw a large 'account balance' and having paid multiple times."", ""explanation"": ""The victim has lost funds through cryptocurrency purchases and subsequent demands for various fees to 'unlock' or 'recover' their supposed investment. The scam aims to extract as much money as possible before the victim realizes the loss.""}, ""victim_profile"": {""vulnerability_factors"": [""Seeking remote/work-from-home opportunities (implied by the nature of the 'job')"", ""Potential employment desperation (not explicitly stated but common for victims of such scams)""], ""risk_level"": ""High""}, ""evidence_strength"": ""Strong"", ""recommendations"": {""immediate_actions"": [""Cease all communication with the scammers."", ""Do not send any further payments."", ""Secure all transaction records, wallet addresses, chat logs, and screenshots.""], ""verification_steps"": [""Contact financial institutions (banks, credit card companies) where funds were sent to explore possibilities of chargebacks or fraud claims."", ""Report the scam to cryptocurrency exchanges used for purchasing funds.""], ""reporting"": [""Report the incident to the FBI's Internet Crime Complaint Center (IC3) at www.ic3.gov."", ""Report the incident to the Federal Trade Commission (FTC) at reportfraud.ftc.gov."", ""Report the incident to the relevant law enforcement agency in Michigan (e.g., State Police, local police department)."", ""Report the scam to the platform where the initial contact was made (if known)."", ""Report the cryptocurrency wallet addresses to relevant blockchain analysis firms if possible.""]}, ""confidence"": 95}",98
17193793,2025-12-03T20:33:39.600443,1570,"{""scam_probability"": 95, ""scam_type"": {""primary_category"": ""Financial Mark Scams"", ""subcategory"": ""Impersonation Scam""}, ""red_flags"": {""communication"": [""Unsolicited contact via phone call, impersonating a known institution (USAA)"", ""Caller ID spoofing to appear legitimate"", ""Pressure to 'start the process to refund your money'""], ""financial"": [""Request to enter a phone number for a refund to start processing, which led to a negative balance"", ""Money sent to a fraudulent 'person' and the bank denying the dispute initially"", ""Victim losing money due to unauthorized transactions""], ""job_posting"": [], ""hiring_process"": [], ""work_activity"": [""Instructed to input information that resulted in unauthorized financial transactions.""]}, ""financial_risk"": {""level"": ""Critical"", ""potential_loss"": ""{[AMOUNT]}"", ""explanation"": ""The victim lost a significant amount of money due to unauthorized transactions initiated through a scam call impersonating their bank.""}, ""victim_profile"": {""vulnerability_factors"": [""Victim states they feel reasonably smart, but was still taken by the scam, indicating potential overconfidence or a highly sophisticated scam tactic."", ""Reliance on caller ID which was spoofed.""], ""risk_level"": ""Medium""}, ""evidence_strength"": ""Strong"", ""recommendations"": {""immediate_actions"": [""Cease all communication with the scammers."", ""Monitor bank accounts and credit reports for any further fraudulent activity.""], ""verification_steps"": [""Always verify unsolicited calls from financial institutions by calling the institution back using a known, trusted phone number from their official website or card, not the number provided by the caller."", ""Never provide personal or financial information over the phone in response to unsolicited calls.""], ""reporting"": [""File a report with the Federal Trade Commission (FTC)."", ""Report the incident to local law enforcement."", ""Formally report the spoofing and scam attempt to the telecommunications provider of the scammer's number if it can be identified.""]}, ""confidence"": 98}",95
17196888,2025-12-03T20:33:39.914114,207,"{""scam_probability"": 95, ""scam_type"": {""primary_category"": ""Financial Mark Scams"", ""subcategory"": ""Romance Scam""}, ""red_flags"": {""communication"": [""Communication from bots, not real people""], ""financial"": [""Stealing money from customers"", ""Users are victims of financial theft through the app""], ""job_posting"": [], ""hiring_process"": [], ""work_activity"": [""The app itself is described as a scam mechanism, implying fraudulent activities are inherent to its operation and user interaction""]}, ""financial_risk"": {""level"": ""Critical"", ""potential_loss"": ""Unknown, but implied to be significant as money is stolen"", ""explanation"": ""The complaint directly states money was stolen via the described app, indicating a direct financial loss. The mention of 'stealing money from all the customers' suggests a widespread and significant financial impact.""}, ""victim_profile"": {""vulnerability_factors"": [""Engagement with a platform described as a 'romance scam'""], ""risk_level"": ""High""}, ""evidence_strength"": ""Strong"", ""recommendations"": {""immediate_actions"": [""Cease all interaction with the app and any individuals met through it."", ""Change any passwords used for the app or related accounts."", ""Monitor bank accounts and credit card statements for unauthorized activity.""], ""verification_steps"": [""Document all transactions and interactions with the app."", ""Gather any evidence of financial loss (screenshots, transaction records)."", ""Attempt to identify the specific nature of the 'romance scam' tactics used.""], ""reporting"": [""Report the scam to the relevant financial institutions."", ""Report the scam to the app store or platform where the app was found."", ""Report the scam to consumer protection agencies (e.g., FTC, BBB)."", ""Report the scam to law enforcement.""]}, ""confidence"": 98}",95
17089556,2025-12-03T20:33:41.514358,221,"{""scam_probability"": 90, ""scam_type"": {""primary_category"": ""Financial Mark Scams"", ""subcategory"": ""Online Purchase Scam""}, ""red_flags"": {""communication"": [""Seller unable to provide shipping number despite request"", ""Seller did not respond to immediate refund request""], ""financial"": [""Payment made through PayPal for a purchase"", ""Buyer did not receive the product after payment""], ""job_posting"": [], ""hiring_process"": [], ""work_activity"": []}, ""financial_risk"": {""level"": ""Medium"", ""potential_loss"": ""Amount paid for the item"", ""explanation"": ""The victim paid for a product that was never received, resulting in a direct financial loss of the purchase price.""}, ""victim_profile"": {""vulnerability_factors"": [""Seeking remote/work-from-home opportunities"", ""Limited job search experience""], ""risk_level"": ""Medium""}, ""evidence_strength"": ""Strong"", ""recommendations"": {""immediate_actions"": [""Contact PayPal to initiate a dispute for the transaction.""], ""verification_steps"": [""Review PayPal's purchase protection policies."", ""Gather all communication with the seller.""], ""reporting"": [""Report the scam to the marketplace where the transaction occurred."", ""Report the scam to consumer protection agencies (e.g., FTC in the US).""]}, ""confidence"": 95}",90
17046297,2025-12-03T20:33:42.576635,703,"{""scam_probability"": 95, ""scam_type"": {""primary_category"": ""Financial Mark Scams"", ""subcategory"": ""Fake Payment/Money Mule Scheme""}, ""red_flags"": {""communication"": [""Communication from an unknown party regarding business account transactions"", ""Lack of helpful or concerned communication from the bank regarding a fraud report"", ""Being hung up on and transferred to multiple departments without resolution"", ""Refusal to provide requested proof (e.g., bank that cashed money) needed for further action""], ""financial"": [""Direct payment set up through a business account without authorization"", ""Large sum of money ({[AMOUNT]}) stolen from the business account"", ""Bank's claim that the transaction was authorized by an associated address, which the victim disputes""], ""job_posting"": [], ""hiring_process"": [], ""work_activity"": [""The core activity appears to be the unauthorized movement of funds through the victim's business account, suggesting a money mule operation or a direct theft scheme masquerading as a legitimate transaction.""]}, ""financial_risk"": {""level"": ""Critical"", ""potential_loss"": ""{[AMOUNT]}"", ""explanation"": ""The victim has already lost a significant amount of money ({[AMOUNT]}) from their business account due to unauthorized transactions. If the scam continues or if the victim is further implicated, they could face additional financial losses and legal repercussions.""}, ""victim_profile"": {""vulnerability_factors"": [""Business owner (potentially implies some level of financial activity and accounts that can be targeted)"", ""Financial hardship (implied by the urgency to recover funds and file a police report)""], ""risk_level"": ""High""}, ""evidence_strength"": ""Strong"", ""recommendations"": {""immediate_actions"": [""Immediately cease all communication with the entity that initiated the direct pay, if any."", ""Document all interactions with Wells Fargo, including dates, times, names of representatives, and details of conversations."", ""If possible, secure any devices or records that might have been compromised to prevent further unauthorized access.""], ""verification_steps"": [""Request a formal written statement from Wells Fargo detailing their investigation findings and the basis for their conclusion that the transaction was authorized."", ""Consult with an independent financial fraud investigator or a legal professional specializing in financial crimes."", ""If the bank continues to refuse to provide necessary information, explore options for filing a formal complaint with regulatory bodies (e.g., Consumer Financial Protection Bureau, Office of the Comptroller of the Currency).""], ""reporting"": [""File a formal police report with local law enforcement, providing all documented evidence."", ""Report the incident to relevant financial fraud protection agencies (e.g., IC3.gov - Internet Crime Complaint Center, if the scam involved online elements)."", ""Report the incident to the Federal Trade Commission (FTC).""]}, ""confidence"": 90}",95
17260065,2025-12-03T20:33:44.112936,3015,"{""scam_probability"": 95, ""scam_type"": {""primary_category"": ""Financial Mark Scams"", ""subcategory"": ""Money Mule Scheme/Account Takeover""}, ""red_flags"": {""communication"": [""Poor customer service/support in navigating automated systems."", ""Potentially deceptive follow-up calls from unknown entities claiming to be aware of the case.""], ""financial"": [""Unauthorized domestic wire transfer of a significant amount."", ""Funds left the account immediately and were sent to another bank."", ""Failure of the bank to reverse the transaction despite prompt reporting."", ""High-value transfer processed instantly without additional checks or confirmation.""], ""job_posting"": [""Implied 'too good to be true' job offers for remote work with minimal experience and high pay (inferred as potential entry point).""], ""hiring_process"": [""Implied rushed or non-existent formal hiring process (inferred as potential entry point).""], ""work_activity"": [""Facilitating unauthorized financial transactions (inferred, the core of the fraud).""]}, ""financial_risk"": {""level"": ""Critical"", ""potential_loss"": ""USD XXXX"", ""explanation"": ""The victim lost a significant sum of money due to an unauthorized wire transfer from their checking account.""}, ""victim_profile"": {""vulnerability_factors"": [""Employment desperation (potential)"", ""Seeking remote/work-from-home opportunities (potential)"", ""Trust in established financial institutions""], ""risk_level"": ""High""}, ""evidence_strength"": ""Strong"", ""recommendations"": {""immediate_actions"": [""Continue to cooperate with Citibank's fraud investigation."", ""File a police report with local law enforcement."", ""File a complaint with the FBI's Internet Crime Complaint Center (IC3).""], ""verification_steps"": [""Change all online banking passwords and security questions."", ""Enable two-factor authentication on all financial accounts."", ""Monitor all financial statements and credit reports for suspicious activity."", ""Be wary of any unsolicited contact regarding the case, especially if it requests further personal or financial information.""], ""reporting"": [""Report the incident to the Consumer Financial Protection Bureau (CFPB)."", ""Report the incident to the Federal Trade Commission (FTC).""]}, ""confidence"": 95}",95
16972121,2025-12-03T20:34:30.227681,1603,"{""scam_probability"": 0, ""scam_type"": {""primary_category"": ""None"", ""subcategory"": ""None""}, ""red_flags"": {""communication"": [], ""financial"": [""Coerced into wiring funds under duress."", ""Bank seizing remaining balance.""], ""job_posting"": [], ""hiring_process"": [], ""work_activity"": [""Instructed to move money between accounts (implied by wiring funds to unknown parties).""]}, ""financial_risk"": {""level"": ""Critical"", ""potential_loss"": ""Amount of funds wired and seized balance"", ""explanation"": ""The victim has lost a significant amount of money through coercion and had their remaining balance seized by the bank.""}, ""victim_profile"": {""vulnerability_factors"": [""Autistic individual, leading to anxiety and confusion."", ""Victim of an international fraud scheme with impersonation of authorities.""], ""risk_level"": ""High""}, ""evidence_strength"": ""Strong"", ""recommendations"": {""immediate_actions"": [""Ensure the CFPB takes immediate action to investigate the bank's actions.""], ""verification_steps"": [""The victim has already provided extensive verification to the bank."", ""The CFPB should verify the victim's identity and ownership of the funds.""], ""reporting"": [""The victim has already filed a complaint with the CFPB."", ""Consider reporting the international fraud to relevant law enforcement agencies or international bodies.""]}, ""confidence"": 95}",0
17280602,2025-12-03T20:34:31.150841,1028,"{""scam_probability"": 100, ""scam_type"": {""primary_category"": ""Financial Mark Scams"", ""subcategory"": ""Wire Fraud""}, ""red_flags"": {""communication"": [""Communication from a potentially fake or impersonated entity (XXXX XXXXXXXX representative).""], ""financial"": [""Victim sent funds via wire transfer to an account (Citibank account named XXXX XXXX XXXX) which is a common method for financial scams."", ""Attempted to seek a reversal of funds, indicating the funds were transferred and likely irretrievable through normal banking channels."", ""Citibank's fraud department's alleged indifference and unwillingness to provide a reference number or follow-up information is highly suspicious and deviates from standard fraud investigation protocols, potentially indicating complicity or a poorly managed fraudulent operation.""], ""job_posting"": [], ""hiring_process"": [], ""work_activity"": [""The core of the complaint is a financial transaction gone wrong, suggesting the victim was tricked into sending money rather than engaging in a legitimate job activity.""]}, ""financial_risk"": {""level"": ""Critical"", ""potential_loss"": ""{[AMOUNT]}"", ""explanation"": ""The victim has already lost the specified amount through a wire transfer to a fraudulent account. Further losses could occur if the victim incurs significant legal fees without recovery.""}, ""victim_profile"": {""vulnerability_factors"": [""Employment desperation (implied by seeking a job that led to this scam)."", ""Seeking remote/work-from-home opportunities (implied by the nature of many wire fraud scams targeting individuals seeking flexible work).""], ""risk_level"": ""High""}, ""evidence_strength"": ""Strong"", ""recommendations"": {""immediate_actions"": [""Continue to cooperate fully with law enforcement (FBI) and any legal proceedings."", ""Be wary of any further communication claiming to be able to recover the funds for an upfront fee, as this is a common scam on top of the initial fraud.""], ""verification_steps"": [""Gather all documentation related to the transaction, including wire transfer confirmations, communication with the scammer (if any), and any communication with the banks."", ""If hiring an attorney, ensure they have experience in financial fraud recovery.""], ""reporting"": [""Ensure the FBI report is complete and all details have been provided."", ""Consider reporting to the Federal Trade Commission (FTC).""]}, ""confidence"": 100}",100
17163492,2025-12-03T20:34:32.928718,2442,"{""scam_probability"": 70, ""scam_type"": {""primary_category"": ""Financial Mark Scams"", ""subcategory"": ""Wire Transfer Scam""}, ""red_flags"": {""communication"": [""Absence of communication or cooperation from Wells Fargo has prolonged the loss and caused ongoing financial hardship.""], ""financial"": [""Initiated a wire transfer of {[AMOUNT]} from my XXXX XX/XX/XXXXchecking account to what I believed was a legitimate auto dealership account at Wells Fargo Bank."", ""The transaction later turned out to involve a fraudulent recipient account."", ""Immediately after receiving the funds, the recipient withdrew or transferred all funds and closed the Wells Fargo account."", ""XXXX has been actively attempting to recover the funds and obtain cooperation from Wells Fargo since XX/XX/year>.""], ""job_posting"": [""The complaint mentions a purchase agreement between the auto dealership and myself along with the online listing of the vehicle, suggesting the wire transfer was likely related to a vehicle purchase that may have been part of a scam.""], ""hiring_process"": [], ""work_activity"": [""The core activity described is a wire transfer that resulted in financial loss, which is a common outcome of many financial scams, including those that might masquerade as job opportunities (e.g., requiring payment for equipment or to process 'incoming' funds for a fake employer).""]}, ""financial_risk"": {""level"": ""Critical"", ""potential_loss"": ""{[AMOUNT]}"", ""explanation"": ""The victim has already lost a significant sum through a fraudulent wire transfer. The inability to recover these funds is causing severe financial hardship, impacting mortgage and credit payments.""}, ""victim_profile"": {""vulnerability_factors"": [""Employment desperation (implied if the vehicle purchase was tied to a potential job or necessity)"", ""Financial hardship (difficulty maintaining mortgage obligations and other credit payments)"", ""Seeking remote/work-from-home opportunities (possible if the initial interaction involved a fraudulent online listing or offer)""], ""risk_level"": ""High""}, ""evidence_strength"": ""Strong"", ""recommendations"": {""immediate_actions"": [""Cease all further communication with any parties involved in the initial transaction (if they can still be reached)."", ""Continue to document all interactions and attempts to resolve the issue.""], ""verification_steps"": [""Obtain the police report filed with local jurisdiction as stated in the complaint."", ""Gather all documentation related to the vehicle purchase, including the purchase agreement, online listing, and communication with the supposed auto dealership."", ""Compile call logs and emails detailing all contacts with Wells Fargo and any other involved parties."", ""Review the wire transfer details carefully to ensure all information provided is accurate."", ""Consult with a legal professional specializing in financial fraud and consumer protection.""], ""reporting"": [""Continue to pursue action through the CFPB as requested."", ""Report the incident to the Federal Trade Commission (FTC) at ReportFraud.ftc.gov."", ""Report the incident to the FBI's Internet Crime Complaint Center (IC3) at www.ic3.gov."", ""If a formal investigation is initiated by law enforcement, cooperate fully with their inquiries."", ""Consider filing a formal complaint with the state banking regulator where Wells Fargo operates.""]}, ""confidence"": 85}",70
