complaint_id,timestamp,text_length,gemini_analysis,risk_score
4516979,2025-12-03T12:30:32.635532,2240,"{'scam_probability': 100, 'red_flags': [""Job listing removed from website, but applicant still contacted by a 'partner'."", ""Unsolicited referral to a different job ('XXXX XXXX job') than originally applied for."", ""Job description is vague and unusual for a school position: 'running personal errands' and 'money would be for donations ranging from foster care to invoices to colleagues'."", ""Rapid hiring process without a formal interview or standard vetting ('start the following week')."", ""Immediate request to make purchases/send money *before* or *immediately after* receiving a check ('first purchase was for a XXXX XXXX XXXX for XXXX, and yesterday for a XXXX money order')."", 'Instructions to split money orders into multiple recipients/amounts.', 'The check provided for payment bounced, resulting in an overdrawn bank account.', ""Bank stated it was a 'common thing' (indicating a known scam pattern)."", 'The school district verified they did not host the specific job listing.', ""Scammer's address for money orders may be temporary or fake ('may not be at anymore')."", ""Victim's research confirmed numerous similar 'XXXX XXXX jobs' with the same suspicious format (30 hours/week, set price, donating to foster care systems) are scams.""], 'financial_risk': 'High', 'scam_type': 'Fake Check / Overpayment Scam (often disguised as a Work-From-Home / Personal Assistant / Mystery Shopper Scam)', 'victim_profile': ""The victim is highly vulnerable due to being recently homeless and unemployed, making them desperate for income and less likely to scrutinize a job offer. Their financial instability means they have very little buffer for financial loss, and the overdrawn account significantly exacerbates their hardship. They were actively seeking legitimate employment through established platforms and likely lack extensive knowledge of check clearing processes, making them susceptible to the 'funds available' vs. 'funds cleared' trick."", 'recommendations': [""Never send money back or make purchases with funds from a check you've just deposited, even if your bank makes the funds available immediately. Always wait for the check to fully clear, which can take days or weeks."", 'Verify all job offers directly with the company/organization using contact information obtained from their official website, not information provided by the recruiter.', 'Be extremely wary of job offers that involve receiving a check and then being asked to send money (via money order, wire transfer, gift card, etc.) to a third party.', 'Legitimate employers do not ask new hires to use their personal bank accounts for company purchases or to handle donations in this manner.', 'Report all details to relevant authorities (police, FTC, Internet Crime Complaint Center - IC3, USPS Inspection Service) as already initiated.', 'Keep detailed records of all communications, transactions, and evidence.', 'Monitor your bank account and credit report for any further fraudulent activity.', 'Educate yourself on common scam types (e.g., FTC, AARP, FBI websites) to recognize red flags in the future.', 'Consider placing a fraud alert on your credit reports.'], 'confidence': 100}",100
4553771,2025-12-03T12:30:44.522354,687,"{'scam_probability': 100, 'red_flags': [""Explicitly states 'fraudulent job scam'"", 'Involves depositing a check that subsequently bounced', 'Bank account frozen due to the bounced check', 'Bank recouped funds by taking existing money (IRS payments, stimulus) from the account, indicating the victim spent or transferred money believed to be available from the fraudulent check before it truly cleared', ""Victim's complaint about the bank 'clearing checks in full amount until they have their funds' highlights a common misunderstanding of check clearing processes exploited by scammers"", 'Implied overpayment scenario or request to purchase items from a specific vendor (common in fake check job scams)', ""The phrase 'I paid through XXXX' suggests money was transferred out, likely to the scammer, before the check bounced.""], 'financial_risk': 'High', 'scam_type': ""Fake Check Job Scam (a specific type of advance fee scam where the 'fee' is returned from a fraudulent check). The victim is sent a seemingly legitimate check, often for 'supplies' or 'overpayment', asked to deposit it, keep a portion, and send the rest back to the scammer (or a 'vendor'). The check then bounces, leaving the victim responsible for the full amount and out any money they sent."", 'victim_profile': ""Likely a job seeker, potentially in a vulnerable financial situation (indicated by 'Let me and my children with XXXX nothing to live on'), trusting, and unaware of the intricacies of bank check clearing processes. They may also lack experience in identifying common scam indicators in employment offers."", 'recommendations': [""Always independently verify job offers and company legitimacy through official channels (company website, official phone numbers, LinkedIn) and not through contacts provided by the 'employer'."", ""Be highly skeptical of any job offer that involves receiving a check (especially for an amount higher than expected) and then being asked to send money back to the 'employer' or a 'vendor' for equipment, software, or other expenses."", ""Understand that just because funds from a deposited check appear as 'available' in your bank account, it does not mean the check has fully cleared. This process can take several business days to weeks. Do not spend or transfer funds until the bank confirms the check has fully cleared."", 'Legitimate employers do not typically send money for initial purchases of equipment or supplies and ask employees to forward funds to a third party. They usually provide equipment directly or reimburse *after* a purchase made with your own funds and proper receipts.', ""Report the scam to relevant authorities, including the Federal Trade Commission (FTC), the FBI's Internet Crime Complaint Center (IC3), and your bank."", 'Seek financial counseling to manage the debt and financial impact resulting from the scam.', 'Monitor your bank account and credit reports for any further fraudulent activity.'], 'confidence': 100}",100
4635636,2025-12-03T12:30:55.888026,714,"{'scam_probability': 99, 'red_flags': ['Unsolicited/unexpected job offer requiring handling of funds (pretext for overpayment scam).', 'Receipt of a check for a suspicious amount, often more than expected or needed.', ""Immediate instructions to deposit the check and send a portion of the funds back to the 'employer' or a third party."", ""Creation of urgency and pressure to send money quickly ('needs to go today', 'pushes me to go and do a money order and send it via overnight mail')."", 'Request to send money using irreversible methods like money orders or wire transfers.', ""The 'job' itself is vague or lacks specific details about actual work."", ""Promise of 'easy' or 'extra' money without clear work requirements."", ""Bank's inability to reverse the transaction, indicating the original deposited check was fraudulent and bounced after funds were sent.""], 'financial_risk': 'High', 'scam_type': ""Fake Check / Overpayment Scam. The 'job' is a pretext to get the victim to deposit a fraudulent check and then send a portion of that money back to the scammer (or a confederate) before the fake check clears. When the check inevitably bounces, the victim is out the money they sent."", 'victim_profile': ""The victim is currently unemployed and actively seeking ways to make 'extra money', which makes them financially vulnerable and more susceptible to offers that promise quick or easy income. They likely lack awareness about common financial scams, particularly how fake checks work (the delay between funds being available and the check actually clearing). They are also susceptible to psychological manipulation tactics like urgency and pressure from the scammer."", 'recommendations': [""Never send money back from a check you have just received, especially if it's related to a job offer or unexpected payment. Assume any instruction to send money back from a check is a scam."", ""Always wait for checks to fully clear your bank account before using or sending any of the funds. This can take several business days or even weeks, regardless of when the funds appear 'available' in your online banking."", ""Be highly skeptical of job offers that promise high pay for minimal work, or require you to handle money on behalf of the 'employer'."", 'Thoroughly research any company or individual offering you a job, especially if the communication seems informal or suspicious.', 'Be wary of any request to send money via untraceable methods such as money orders, wire transfers, or gift cards.', ""If you suspect you've been scammed, contact your bank immediately (as the victim did) and report it to the Federal Trade Commission (FTC), FBI (IC3.gov), and your local police department."", 'Educate yourself on common scam tactics to recognize red flags early.'], 'confidence': 100}",99
4707982,2025-12-03T12:31:08.176096,591,"{'scam_probability': 100, 'red_flags': [""Explicitly states 'Was a victim of a job scam'."", ""Presence of a 'fake check', which is central to many job scams."", ""Received a 'fake job employment letter', indicating a fraudulent job offer."", ""Communication via 'text messages', often preferred by scammers for lack of traceability compared to formal email/phone."", ""Bank account was 'closed for no reason' (from victim's perspective) and victim was 'blocked from opening any other bank account with other banks'. This is a severe consequence of depositing and acting upon a fraudulent check, leading banks to flag the individual."", ""Bank 'rejected for receiving my money back' and 'still denied it was fraudulent' (likely meaning denied reimbursement, not denial of the check's fraudulence), indicating the bank holds the account holder responsible for the fraudulent transaction."", 'Difficulty accessing remaining funds and records after account closure.'], 'financial_risk': 'High', 'scam_type': ""This is a classic **Fake Check / Job Scam**. The scammer likely offered a seemingly legitimate job, sent a fake check for 'equipment,' 'training,' or an 'overpayment,' instructed the victim to deposit it, and then send a portion of the money back (via untraceable methods like wire transfer, gift cards, or cryptocurrency) before the fake check fully cleared. When the check bounced, the victim was held responsible for the funds they had already sent out, leading to a loss and severe banking consequences."", 'victim_profile': ""The victim was likely actively seeking employment, making them vulnerable to enticing (but fake) job offers. They may have lacked knowledge about how bank checks clear, mistakenly believing that 'funds available' means the check is legitimate and cleared. This lack of awareness, combined with a desire for a new job, made them susceptible to trusting official-looking but fraudulent documents (fake job letter, fake check). The severe banking repercussions suggest a significant amount was involved or this was not the first suspicious activity on the account (from the bank's perspective)."", 'recommendations': [""**Never send money back** to someone who sent you a check, especially if it's for an 'overpayment' or to buy 'equipment' from a specific vendor. This is a hallmark of a fake check scam."", ""**Understand Check Clearing:** Funds shown as 'available' in your account do NOT mean the check has fully cleared. It can take weeks for a check to truly clear. Always wait for full clearance before spending or sending money from a newly deposited check."", ""**Verify Job Offers Independently:** If you receive a job offer, independently verify the company and the hiring manager using official contact information (from the company's website, not provided by the 'employer')."", '**Be Wary of Unusual Payment Methods:** Scammers often insist on untraceable payment methods like wire transfers, gift cards, or cryptocurrency for sending money back.', ""**Report the Scam:** File a report with the Federal Trade Commission (FTC), the FBI's Internet Crime Complaint Center (IC3), and your state's Attorney General."", ""**Address Banking Issues:** Consult with a consumer law attorney or legal aid service regarding the ChexSystems report and the inability to open other bank accounts. They may be able to advise on disputing the report, though it can be challenging if the bank's report is accurate regarding the fraudulent activity."", '**Educate Yourself:** Learn more about common job and check scams to identify red flags in the future.'], 'confidence': 100}",100
5187241,2025-12-03T12:31:20.707793,910,"{'scam_probability': 100, 'red_flags': ['Unsolicited job offer received via student email.', 'Conflicting employer identity: claiming to be from a government department AND a university simultaneously.', ""Extremely rapid hiring process: receiving a 'letter of employment' without any formal interview, background check, or vetting."", 'Receipt of a paper check for deposit before performing any work.', ""Instructions to deposit a check and then immediately send a portion of the funds to a third party (or back to the 'employer')."", ""Exploitation of banking practices: funds becoming 'available' in the account does not mean the check has fully cleared the issuing bank."", 'Request to send money via non-reversible methods like Zelle to multiple unknown individuals/entities.', ""The offer of significant funds upfront for 'equipment' or 'initial payment' without clear justification.""], 'financial_risk': 'High', 'scam_type': 'Fake Check Scam / Overpayment Scam (specifically targeting job seekers, often with elements of a money mule scam). The victim is sent a fraudulent check, instructed to deposit it, and then asked to forward a portion of the funds using an irreversible method before the fake check is identified by the bank. The victim is then held responsible for the entire amount of the fraudulent check.', 'victim_profile': ""The victim is likely a student or recent graduate actively seeking employment, making them vulnerable to seemingly legitimate job offers. A potential lack of experience with professional hiring processes and banking procedures (specifically the difference between 'funds available' and 'check cleared') made them susceptible to the scammer's instructions. The desire for a job and income likely overshadowed critical analysis of the offer's legitimacy."", 'recommendations': ['Always independently verify job offers and employers using official contact information (not information provided in the suspicious email).', 'Be highly skeptical of unsolicited job offers, especially those that bypass standard hiring procedures (e.g., no interviews, immediate offer).', ""Never send money to an employer, especially if they've sent you a check and asked you to forward a portion of it. Legitimate employers do not operate this way."", ""Understand banking procedures: funds appearing 'available' in your account does not mean the check has fully cleared. Fraudulent checks can take weeks to be discovered, and you will be held responsible."", 'Utilize official university career services portals for job searches, as these resources often vet employers.', ""Report suspicious job solicitations to your university's IT security or career services department."", 'If you receive a check from an unknown source and are unsure of its legitimacy, consult your bank before depositing it or taking any action.', 'Educate yourself on common scam types, particularly fake check scams and employment scams, to recognize red flags.'], 'confidence': 100}",100
5215412,2025-12-03T12:31:31.769290,451,"{'scam_probability': 100, 'red_flags': [""Victim explicitly identified it as a 'fake job scam'."", ""Requirement to send money *from* the victim's personal account *to* an email address/scammer for a job-related purpose (legitimate employers pay employees, they don't ask employees to pay them)."", 'Use of a payment method (XXXX, likely a direct transfer app like Zelle, Cash App, Venmo) that makes transactions difficult or impossible to reverse once authorized.', 'Bank (Key Bank) and payment service (XXXX) confirmed inability to reverse the transaction, which is typical for authorized direct transfers in scam scenarios.'], 'financial_risk': 'High', 'scam_type': ""Advance Fee Job Scam / Fake Equipment Purchase Scam. The scammer likely posed as an employer, convinced the victim to send money for 'necessary' job-related expenses (e.g., equipment, software, background check, training fees) with a promise of reimbursement that never materialized. This is a direct financial loss for the victim."", 'victim_profile': ""The victim was actively seeking employment, making them vulnerable to deceptive job offers. They were likely unaware of common job scam tactics (e.g., legitimate employers never ask job seekers to pay money). They also lacked understanding of the irreversible nature of certain direct payment methods, treating them with an expectation of bank 'insurance' similar to credit card fraud protection. The phrase 'I stupidly sent' suggests regret and self-blame, indicating the emotional impact of the scam."", 'recommendations': ['Never pay money to get a job. Legitimate employers pay you; you do not pay them for equipment, training, or background checks.', ""Verify any job offer directly with the company's official website and contact information (not details provided by the 'recruiter' or in the job offer)."", 'Be suspicious of unsolicited job offers, offers that promise unusually high pay for minimal work, or those that conduct interviews solely via text/chat.', 'Understand that peer-to-peer payment apps (like Zelle, Cash App, Venmo) are designed for payments between trusted parties and are generally irreversible once authorized. Treat them like cash.', ""Report the scam to the Federal Trade Commission (FTC) at ReportFraud.ftc.gov, the FBI's Internet Crime Complaint Center (IC3) at ic3.gov, and local law enforcement."", 'Monitor bank accounts and credit reports for any further fraudulent activity, as scammers may attempt identity theft or further financial exploitation.', 'Educate yourself and others on common employment scams to prevent future victimization.'], 'confidence': 100}",100
5238372,2025-12-03T12:31:41.999824,897,"{'scam_probability': 100, 'red_flags': [""Request to deposit funds into a personal account and then forward them to third-party 'vendors'."", 'The checks provided for deposit bounced after funds were already forwarded.', ""Impersonation of a legitimate company's HR representative ('fake HR representative')."", ""The job being an 'at-home job', a common lure for these scams."", ""The victim's misconception about 1099 forms being a reason for handling company funds via their personal account, indicating a deceptive narrative from the scammer."", 'The requirement for the victim to act as a financial intermediary using their personal bank account for company transactions.', 'The occurrence of a separate romance scam, suggesting a pattern of vulnerability to online fraud and financial manipulation.'], 'financial_risk': 'High', 'scam_type': 'Employment Scam (Fake Check Scam variant). The employment offer serves as a pretext to trick the victim into participating in a fake check scam, where they deposit fraudulent checks and then send their own money (before the checks bounce) to the scammers or their accomplices.', 'victim_profile': ""The victim appears to be someone actively seeking at-home employment. They exhibit a degree of trust in official-sounding processes (like the mention of 1099s) and a lack of awareness regarding the difference between deposited funds showing as 'available' in an account and funds truly 'clearing' the bank. The additional mention of being a victim to a romance scam suggests a general vulnerability to online deception and potentially emotional manipulation, which can make individuals more susceptible to various types of fraud."", 'recommendations': [""Never deposit checks from a new employer and then forward money (via wire transfer, gift cards, cryptocurrency, or other irreversible methods) to 'vendors' or 'suppliers' before the check has fully cleared your bank. This process can take several days to weeks, even if funds appear 'available' in your account."", 'Always verify job offers and HR representatives directly with the company using contact information from their official website, not information provided by the prospective employer.', ""Be extremely wary of any job, especially an 'at-home' position, that requires you to use your personal bank account to handle company funds or make purchases for the company."", 'Understand how fake check scams work: banks make funds available quickly, but if the check is fraudulent, you are responsible for the lost money once it bounces.', ""Report all instances of job fraud to the Federal Trade Commission (FTC), the FBI's Internet Crime Complaint Center (IC3), and the platform where the job was advertised."", 'Educate yourself on common scam tactics, including employment scams, fake check scams, and romance scams, to better identify red flags in the future.', 'Monitor your bank accounts and credit reports closely for any suspicious activity.', 'Be highly skeptical of any person (romantic interest or employer) who requests money, especially through untraceable methods like cryptocurrency or wire transfers.'], 'confidence': 100}",100
5310888,2025-12-03T12:31:53.898426,1565,"{'scam_probability': 95, 'red_flags': [""Unsolicited job offer/contact (implied by 'connected with me through XXXX')"", ""Movement to encrypted/private messaging apps (XXXX and XXXX apps) for 'job' communication"", ""Mental manipulation and continuous pressure ('attacked me mentally continuously'), preying on vulnerability (grieving, looking for a job)"", 'Instructions to wire money as part of a job process (classic advance fee scam element)', 'Instructions to transfer funds to a cryptocurrency platform (Coinbase) and then to an external, untraceable address', 'Funds disappearing immediately after transfer to external cryptocurrency address', ""Coinbase's response confirming inability to reverse or recover funds (inherent nature of cryptocurrency transactions)"", ""The victim's misunderstanding of cryptocurrency transaction finality and exchange responsibilities, indicating manipulation into initiating the final transfer.""], 'financial_risk': 'High', 'scam_type': 'This is a sophisticated combination of a **Job Scam** (the initial lure) and an **Advance Fee Scam**, which escalated into a **Cryptocurrency Investment/Transfer Scam**. The scammer used the promise of a job to gain trust and then manipulated the victim into wiring money to a cryptocurrency exchange (Coinbase), likely instructing them to convert it to cryptocurrency and then transfer it to an external, scammer-controlled wallet. This type of scam often leverages social engineering and psychological manipulation to coerce victims into irreversible transactions.', 'victim_profile': ""The victim is highly vulnerable due to being in a process of grieving (emotional distress, potentially impaired judgment) and actively seeking full-time employment (financial need, hope). These factors make them susceptible to the 'mental attacks' and continuous pressure from the criminals. A likely lack of in-depth understanding of cryptocurrency mechanics (e.g., irreversibility of transactions, the limited control exchanges have over external wallets) contributed to their confusion and belief that Coinbase should have intervened."", 'recommendations': [""**Never pay to get a job:** Legitimate employers do not ask candidates to wire money, buy equipment, pay for training, or 'invest' funds to secure a position."", '**Be wary of unsolicited job offers:** Always verify the company and job opening through official channels (company website, LinkedIn) rather than relying on direct messages or third-party apps.', '**Exercise caution with communication platforms:** Scammers often push for communication on encrypted messaging apps (WhatsApp, Telegram) to avoid detection by traditional platforms.', ""**Understand cryptocurrency risks:** Learn about the irreversible nature of cryptocurrency transactions and the potential for fraud before engaging with any crypto platform or 'investment opportunity'. Never send crypto to unknown addresses."", '**Protect personal information:** Be cautious about sharing personal or financial details online, especially if the request comes from an unverified source.', '**Seek support during vulnerable times:** If you are experiencing grief or other emotional distress, be extra vigilant against scams and consult trusted friends, family, or professionals for advice on financial decisions.', ""**Report the scam:** File a report with local law enforcement, the FBI's Internet Crime Complaint Center (IC3), and the platform where initial contact was made. Also report to the financial institutions involved, though recovery is unlikely in crypto scams."", '**Educate yourself:** Familiarize yourself with common scam tactics, especially job scams and cryptocurrency scams, to better identify red flags in the future.'], 'confidence': 98}",95
5541457,2025-12-03T12:32:05.295814,3310,"{'scam_probability': 100, 'red_flags': ['Unsolicited job offer promising easy money (car decals)', 'Overpayment scheme where victim is asked to deposit a check and send a portion to a third party', ""Instructions to transfer funds to a third party immediately after the check 'clears' (before final settlement)"", ""Sudden change in recipient for transferred funds ('accident' excuse)"", 'Issuance of multiple checks from the scammer', ""Victim is tasked with paying an 'associate' or 'vendor' of the company using their own bank account and the provided check funds"", 'The actual job (decals) never materializes or is secondary to the fund transfer'], 'financial_risk': 'High', 'scam_type': ""Fake Check / Overpayment Scam, often disguised as an Employment / Work-from-Home Scam. This is also an Advance Fee Scam where the 'advance' comes from the victim's own funds after depositing a fraudulent check."", 'victim_profile': ""The victim appears to be someone seeking part-time or additional income, making them susceptible to 'easy money' job offers. A key vulnerability is a misunderstanding of how checks clear – believing funds are genuinely available when the bank grants provisional credit, not realizing the check can still bounce days or weeks later. The victim also demonstrates trust in the company and the banking system's immediate feedback, and potentially has strong loyalty to their bank, which was shattered by the incident. The financial repercussions (negative balance, late mortgage payment, inability to open new accounts) suggest a pre-existing or resulting financial vulnerability."", 'recommendations': ['Never accept a check for more than the agreed-upon amount and be asked to send the excess back or to a third party.', ""Understand that 'funds available' does not mean a check has officially cleared and is legitimate. Banks may make funds available within a day or two, but it can take weeks for a check to fully clear and be confirmed as valid."", ""Be highly suspicious of any job offer that involves depositing a check and then wiring money or sending funds via payment apps to 'vendors' or 'associates'. Legitimate employers do not operate this way."", 'Verify all job offers independently. Research the company, look for official contact information, and reach out directly through confirmed channels, not those provided by the recruiter.', 'Avoid any job that requires you to pay money upfront or use your personal bank account to handle company funds.', 'If you suspect a check is fraudulent, do not deposit it. If you have already deposited one, inform your bank immediately and do not transfer any funds until the check is confirmed as legitimate by the bank (which can take a considerable amount of time).', ""Report the scam attempt to official authorities like the Federal Trade Commission (FTC), the FBI's Internet Crime Complaint Center (IC3), and your state's Attorney General."", 'Educate yourself on common scam types to recognize red flags before becoming a victim.'], 'confidence': 100}",100
5632648,2025-12-03T12:32:14.222345,1373,"{'scam_probability': 100, 'red_flags': ['Company asked victim to deposit a check (a common tactic for fake check scams).', ""Victim was asked to make 'XXXX different XXXX payment' after depositing the check, indicating a request to send money out."", ""The perpetrator is explicitly referred to as 'scammers' and the situation as 'job scam'."", ""The check was later found to be 'altered or fraudulent', confirming the scam instrument."", ""Victim believed the check was legitimate because 'money was available to withdraw', a common misunderstanding of bank funds availability."", ""The scam involved a 'job' offer, which is a frequent pretext for fake check and money mule schemes.""], 'financial_risk': 'High', 'scam_type': ""Fake Check Scam / Money Mule Scam. This is often initiated through a 'Fake Job Scam' where the victim is recruited under the guise of employment, asked to deposit a fraudulent check (often for 'supplies,' 'initial payment,' or 'overpayment'), and then instructed to send a portion of the money to a third party (the scammer or another mule) via irreversible methods like wire transfer, gift cards, or cryptocurrency. The victim then becomes liable when the check bounces."", 'victim_profile': ""The victim demonstrates a lack of understanding regarding banking regulations, specifically the difference between funds being 'available' in an account (due to federal regulations requiring quick access to deposited funds) and funds being 'cleared' and truly settled from the originating bank. They trusted the initial availability of funds as proof of legitimacy and subsequently transferred money based on this false premise. The victim appears to be looking for employment, which makes them vulnerable to job-related scams. They also exhibit a sense of blame towards the bank rather than solely the scammers, indicating a deep sense of betrayal and a misunderstanding of the bank's role and their own liability."", 'recommendations': [""Never deposit a check from someone you don't know and then send money back to them or a third party, especially for a 'job' or 'overpayment'."", 'Understand how bank check clearing works: funds may be made available quickly, but it can take days or weeks for a check to fully clear. If a check turns out to be fraudulent, you are responsible for any money withdrawn or transferred.', ""Be highly skeptical of any job offer that requires you to deposit a check and then use those funds to pay for 'supplies', 'training', or to 'send to a vendor'."", 'Verify the legitimacy of any company offering you employment. Look for official websites, contact numbers, and conduct independent research.', ""Use official and secure payment methods for legitimate employment (e.g., direct deposit from an employer's payroll). Avoid using wire transfers, gift cards, or cryptocurrency for work-related payments."", ""If you suspect a check is fraudulent, do not deposit it. Take it to your bank's fraud department for verification."", ""Report the scam to the Federal Trade Commission (FTC), FBI's Internet Crime Complaint Center (IC3), and your local law enforcement."", 'Contact your bank immediately if you have deposited a suspicious check and transferred funds, even if the money has already left your account.'], 'confidence': 100}",100
5668688,2025-12-03T12:32:22.823982,1925,"{'scam_probability': 100, 'red_flags': ['Interview/communication primarily via messaging app (XXXX) for a professional role.', ""Received 'startup funds' to purchase equipment before formal employment or significant work began."", ""Instruction to purchase equipment from a 'company-approved vendor representative' via a direct transfer using a payment app (XXXX)."", ""The 'startup funds' were intended to be partially sent back to a third party (the 'vendor'). This is a classic overpayment scam mechanism."", 'Instruction to transfer funds in increments, possibly to avoid transaction limits or trigger less suspicion.', 'The bank explicitly identified the activity as a scam.', ""The bank's inability to recover funds because the transfers were 'completed according to your instructions' is typical of push payment scams where the victim authorized the outgoing transfer of their own money (even if fraudulently induced).""], 'financial_risk': 'High', 'scam_type': ""Advance Fee Scam / Fake Check Scam (Job Offer Variant). The victim receives fraudulent funds (or funds that will be reversed) and is instructed to send a portion of their *own* money to a 'vendor' or third party. The initial funds never truly clear, leaving the victim responsible for the transferred amount."", 'victim_profile': ""The victim is likely actively seeking employment, especially in the freelance market, making them susceptible to seemingly legitimate job offers. They might be unfamiliar with the mechanics of bank transactions, particularly the difference between funds being 'available' and 'cleared,' leading them to believe the initial payment was genuine. A degree of trust in the 'employer' and eagerness for the role contributed to following instructions without sufficient skepticism."", 'recommendations': [""Never send money to a 'vendor' or any third party using funds provided by a new employer. Legitimate companies provide equipment directly, reimburse after you purchase it yourself (from your chosen vendor), or deduct the cost from your first paycheck."", 'Be highly suspicious of any job offer that involves receiving money and then being asked to send a portion of it elsewhere.', 'Verify the legitimacy of a company and its representatives independently. Do not rely solely on contact information provided by the supposed employer.', ""Understand that 'available balance' does not mean a check or transfer has fully cleared and is irreversible. It can take days or weeks for a check to truly clear."", 'Be wary of job interviews or significant communication solely via text message or instant messaging apps for professional roles.', ""If a job requires specific equipment, the company should handle the purchase directly, or reimburse you for purchases you make, not instruct you to transfer funds to a specific 'vendor' using a payment app."", ""Report the scam to relevant authorities like the Federal Trade Commission (FTC) and the FBI's Internet Crime Complaint Center (IC3), even if funds aren't recovered, to help track scam patterns.""], 'confidence': 100}",100
5762283,2025-12-03T12:32:37.875428,3885,"{'scam_probability': 100, 'red_flags': ['Unsolicited job offer claiming to be from Indeed (though Indeed is legitimate, scammers often spoof emails or use scraped resumes).', ""Generic 'Dear Prospective Employee' salutation instead of a personalized greeting."", ""Request to download and use Telegram for an 'online interview' with a 'Hiring Manager' (legitimate companies use professional video conferencing platforms like Zoom, Teams, etc., not encrypted messaging apps for initial interviews)."", ""Lack of a formal, scheduled interview process; 'Time: ASAP Venue: Online Via Telegram'."", ""Offer of a high starting salary and flexible hours for a data entry position, often a 'too good to be true' lure."", ""The hiring manager's immediate request for full name, age, and location via Telegram message, rather than a formal application or HR process."", ""Claim that a check will cover 'working and training materials' and 'setting up a mini office' before formal employment or actual work begins."", 'Sending a physical check for equipment/supplies (legitimate companies usually ship equipment directly, provide a stipend via direct deposit after onboarding, or reimburse expenses with receipts).', 'Providing a tracking number for a physical check, indicating a delay tactic to make the offer seem more legitimate.', ""Ghosting/unresponsiveness from the 'company' once the bank identifies issues with the check."", ""The bank's explicit statement that the check was returned unpaid, leading to account review, charge-off, and lifetime ban.""], 'financial_risk': 'High', 'scam_type': ""Fake Check / Overpayment Scam (a variant of Advance Fee Scam). The victim is sent a fraudulent check, often for a larger amount than needed, and would typically be asked to send a portion back to cover 'equipment suppliers' or 'taxes' before the original check clears, leaving the victim responsible for the entire fake check amount."", 'victim_profile': 'The victim is likely a job seeker, particularly vulnerable to remote work-from-home opportunities due to convenience or necessity. They exhibit a lack of awareness regarding common employment scam tactics, especially the mechanism of fake checks and the use of unprofessional communication channels (Telegram). They are prone to trusting initial communications that appear to come from reputable sources (like Indeed) and are willing to follow instructions from what they perceive as a legitimate employer, even when those instructions are unusual (downloading Telegram, depositing a large check for equipment). The promise of a good salary and flexible work likely increased their susceptibility.', 'recommendations': [""Always independently verify job offers and companies: Research the company's official website, contact information, and social media (e.g., LinkedIn) to confirm the job opening and hiring manager's identity. Do not rely solely on contact information provided in the job offer email."", ""Be skeptical of unsolicited offers: If a job offer seems too good to be true, it probably is. High pay for minimal experience or flexible roles like 'data entry' are often red flags."", 'Never use unapproved messaging apps for official interviews: Legitimate companies conduct interviews via phone, professional video conferencing platforms (Zoom, Teams, Google Meet), or in-person. Avoid Telegram, WhatsApp, or other personal messaging apps for formal hiring processes.', 'Understand how checks clear: Never spend money from a deposited check until your bank explicitly confirms the check has fully cleared (which can take days or weeks), not just when the funds appear in your account. You are responsible for any fraudulent checks you deposit.', ""Never accept or send money for 'equipment' or 'supplies': Legitimate companies provide necessary equipment directly or reimburse expenses after employment begins, usually via direct deposit, not by sending a check upfront and asking you to forward money."", 'Guard personal information: Be cautious about providing personal details like age, full address, or bank account numbers until a formal offer of employment has been made and verified.', ""Report suspicious job offers: Report to the job board (Indeed), the FTC (Federal Trade Commission), and the FBI's Internet Crime Complaint Center (IC3)."", 'Contact your bank immediately if you suspect fraud: If you have deposited a suspicious check, inform your bank immediately and do not attempt to withdraw or transfer any funds.'], 'confidence': 100}",100
